question,prediction,truth,exact_match,f1
Điều gì đã bị cáo buộc làm giảm quyền truy cập vào các loại thuốc ở các nước đang phát triển?,"thực phẩm tinh khiết và Đạo luật Thuốc,",Bằng sáng chế,0,0.0
Ai bị ảnh hưởng bởi sự gian lận dược?,cá nhân và công ty bảo hiểm công cộng và tư nhân.,cá nhân và công ty bảo hiểm công cộng và tư nhân,0,0.75
Có gì thuốc giảm nguy cơ tử vong và các sự kiện khác ở những người bị cao huyết áp?,thuốc hạ huyết áp thiazid,loại thuốc hạ huyết áp thiazid,0,0.9090909090909091
Trong những năm được hydralazine phát hiện ra?,1952,1952,1,1.0
tên của thuốc giãn mạch miệng đầu tiên là gì?,tiểu,hydralazine,0,0.0
Chlorothiazide giúp giảm tỷ lệ tử vong ở những người mắc bệnh gì?,bệnh tiêu chảy,tăng huyết áp,0,0.0
điều trần của Quốc hội nổi lên địa chỉ sửa đổi những gì hành động?,họ,FD & C Act,0,0.0
"đã rubella, sởi, quai bị và nhiễm trùng thả bao nhiêu sau khi tiêm chủng?",giảm > 95%,> 95%,0,0.8
đã sởi đầu tiên ngăn chặn những gì trong đó 20 năm đầu tiên?,khoảng,"khoảng 52 triệu trường hợp của bệnh, 17.400 trường hợp chậm phát triển tâm thần, và 5.200 trường hợp tử vong",0,0.0909090909090909
tiêm chủng sởi giúp ngăn chặn có bao nhiêu trường hợp ước tính của bệnh?,52 triệu,52 triệu,1,1.0
Điều gì đã đưa lên tăng cường các quy định ma túy?,"""các liên kết ma túy Contra bao gồm.....",Thảm kịch thalidomide,0,0.0
Khi nào the-Kefauver Harris Sửa đổi trở thành một đạo luật?,10 Tháng 10 1962.,10 Tháng 10 1962,0,0.5
Khi nào the-Kefauver Harris Sửa đổi trở thành luật?,10 Tháng 10 1962.,10 Tháng 10 1962,0,0.5
Thalidomide được phân phối tại Mỹ bởi những gì tên?,Kevadon,Kevadon,1,1.0
Làm thế nào được Kevadon phân phối cho bác sĩ?,sử,dưới vỏ bọc của việc sử dụng nghiên,0,0.2222222222222222
Thảo luận về biện pháp tránh thai đôi khi dẫn đến truy tố theo pháp luật gì?,nghi,Comstock luật,0,0.0
Có bao nhiêu bệnh nhân nhận Zocor?,"ván,",4444,0,0.0
Bao nhiêu tiền đã Merk làm vào năm 1995?,.,trên US $ 1 tỷ,0,0.0
Bao nhiêu tiền đã Merck làm bán Zocor và Mevacor?,US $ 1 tỷ.,trên US $ 1 tỷ,0,0.6666666666666665
một phát hiện ma túy là gì?,"rằng ""các liên kết ma túy Contra bao gồm.....",quá trình mà các loại thuốc tiềm năng được phát hiện hoặc được thiết kế,0,0.0
Ai là thường chịu trách nhiệm về giai đoạn đầu của phát hiện ma túy?,Ủy ban Kerry,trường đại học và viện nghiên cứu,0,0.0
Ai báo cáo tỷ lệ trung bình ổn định trong năm 2012?,giáo sư Light và Lexchin,giáo sư Light và Lexchin,1,1.0
Đầu tư vốn có thể làm tăng chi phí phát triển thuốc bằng bao nhiêu?,khoảng 1.,gần một nửa tổng chi phí,0,0.0
Khi nào bài báo đi ra về tầm quan trọng của sự tương tác?,Tháng Năm 2015,Tháng Năm 2015,1,1.0
Ai conduced một cuộc điều tra về các bác sĩ?,"phenomenalism,",ProPublica,0,0.0
Có bao nhiêu bác sĩ đã được trả tiền bởi các công ty Khác nhau?,ít nhất 21 các bác sĩ,ít nhất 21,0,0.6666666666666666
Một nghiên cứu ProPublica thấy rằng một số bác sĩ đã được trả bao nhiêu tiền cho các bài phát biểu?,nhiều hơn $ 500.000,nhiều hơn $ 500.000,1,1.0
các nhà sản xuất thuốc đã được đền đáp bác sĩ tổng cộng bao nhiêu tiền?,khoảng tỷ $ 2,tỷ $ 2,0,0.8571428571428571
Hàng tỷ USD đã được trả tiền mà các công ty?,.,"AstraZeneca, Johnson & Johnson và Eli Lilly",0,0.0
Loại tổ chức là các tập đoàn đa quốc gia ngày càng dựa vào?,hợp đồng nghiên cứu tổ chức,hợp đồng nghiên cứu,0,0.8
Ai lập luận chống lại điều chỉnh?,những ai có đủ kinh nghiệm điều động sản,Ben Goldacre,0,0.0
Ai cho rằng kiểm soát dược phẩm là lớn hơn phục vụ lợi ích của các công ty dược phẩm hơn so với bệnh nhân?,Một số dự đoán,Ben Goldacre,0,0.0
Tình bạn kinh doanh giữa các bên mà đã bị chỉ trích?,"những gì bạn phải làm.'"".",điều và công ty nhân viên,0,0.0
Goldacre cho rằng bên nào không đòi hỏi rằng loại thuốc mới được cải thiện ở tất cả?,nhà quản lý,nhà quản lý,1,1.0
NICE quyết định sự sẵn có của thuốc ở hai nước nào?,"nước Anh và xứ Wales,",Anh và xứ Wales,0,0.6666666666666665
tên của tổ chức tại Scotland rằng quyết định sự sẵn có của thuốc là gì?,the Văn phòng của Scotland Tổ chức Từ thiện,Scotland Thuốc Consortium,0,0.16666666666666666
tên của thuốc chống viêm bán chạy nhất trong năm 2013 là gì?,Humira,Humira,1,1.0
Bao lâu quyền độc quyền thuốc thường kéo dài?,không cần uỷ quyền.,20 năm,0,0.0
Có gì cho phép chủ sở hữu của một thuốc thu hồi chi phí R & D?,bảo vệ bằng sáng chế,bảo vệ bằng sáng chế,1,1.0
Luật pháp nào quy định thị ma túy ở Mỹ?,"pháp luật liên bang về tội ma túy,",Prescription Drug marketing Đạo luật liên bang năm 1987,0,0.35294117647058826
Trong thời gian những gì đã Berber Revolt xảy ra?,Đen,740- 743 CE,0,0.0
chi nhánh gì nắm quyền lãnh đạo Umayyad trong cuộc nội chiến thứ hai?,Marwanid,Marwanid,1,1.0
là thủ đô của triều đại Umayyad ở đâu?,Lahore,Damascus,0,0.0
Ai là mẹ của Yazid?,Muawiya II,Maysum,0,0.0
Ai là khalip thứ ba?,.,Othman bin Affan,0,0.0
Ai gửi một đội quân trong 683 để ngăn chặn phong trào đối lập?,Yazid,Yazid,1,1.0
Trong những trận chiến được phong trào đối lập Medinese đánh bại?,Phong Trào Tin Lành,trận al-Harrah,0,0.0
Từ những gì thành phố đã Umayyads có nguồn gốc?,điều,Mecca,0,0.0
Có gì con trai của Abd-Shams là tổ tiên của Umayyads?,Umayya.,Umayya,0,0.0
Ai được bổ nhiệm trọng tài bởi Ali?,Abu Musa Ashaari.,Abu Musa Ashaari,0,0.6666666666666666
Trong những trận chiến đã Ali chống lại Kharjites?,Trong 659 lực lượng của Ali và Kharijites gặp trong trận Nahrawan.,trận Nahrawan,0,0.14285714285714285
Ai là khalip thứ hai?,.,Umar,0,0.0
bộ lạc gì đã Ali thuộc về?,"Thiên Chúa.""",Quraysh,0,0.0
Vào những gì cuộc chiến đã người Hindu của Ấn Độ đánh bại Umayyads?,"600-800 TCN,",Rajasthan,0,0.0
Trong triều đại mà đã Dome of the Rock xây dựng?,Abd al-Malik,Abd al-Malik,1,1.0
Ai là con trai của Yazid?,Ibn al-Zubayr,Muawiya II,0,0.0
Từ đó là Marwan hậu duệ?,Wa' il ibn Umayyah.,Umayya qua Wa' il ibn Umayyah,0,0.6
Ai là cha đẻ của Abd al-Malik?,Marwan,Marwan,1,1.0
Ai bổ nhiệm thống đốc trong đế chế Umayyad?,.,Khalifah,0,0.0
phần trung tâm của Transoxiana là gọi là gì?,họ điều,Samarkand,0,0.0
Ai là thủ lĩnh của cuộc khởi nghĩa của 734?,Ả,al-Harith ibn Surayj,0,0.0
năm gì nhìn thấy cái chết của Abu Hashim?,717,717,1,1.0
Người đã đánh bại người Ả Rập tại trận tours?,Franks,Franks,1,1.0
Trong những năm nào các Berber Revolt bắt đầu?,Đen,739,0,0.0
Ai là cha đẻ của Hisham?,Abd al-Malik,Abd al-Malik,1,1.0
Đâu Hisham căn tòa án của mình?,"tòa án cao nhất là theo kiểu ""tối cao tư pháp Tòa án"";",Resafa,0,0.0
Trong những gì một phần của Syria đã Resafa nằm ở đâu?,Syria. Chính sách này cũng thúc đẩy sự phổ biến Muawiya,bắc,0,0.0
nhóm những gì đã Umar ibn tin rao Al-Aziz cấp tự do để?,Mawali,Mawali,1,1.0
Đối với người đã Umar chấm dứt jizya?,chuyển đổi sang đạo Hồi.,chuyển đổi sang đạo Hồi,0,0.8000000000000002
Trong những năm đã Umar ibn tin rao Al-Aziz chết?,năm 720.,720,0,0.0
Người đã trở thành lãnh đạo của Khurasan Hashimiyya trong khoảng 746?,Abu Hồi giáo,Abu Hồi giáo,1,1.0
Đâu Marwan chết?,"Marj Rahit,",Ai Cập,0,0.0
khalip gì trị vì 740-750?,Muawiyah,Marwan II,0,0.0
"Cùng với pháo binh và bộ binh, bộ phận thứ ba của quân đội Umayyad dưới Marwan II là gì?",kỵ binh,kỵ binh,1,1.0
Người đầu tiên đã mang đến một dịch vụ bưu chính vào vùng đất Umayyad?,Somali,Mu'awiyah,0,0.0
"Cùng với ngựa và lạc đà, những gì động vật được sử dụng bởi các dịch vụ bưu chính?",Bưu,lừa,0,0.0
"Trong dirham, chi phí hàng năm của dịch vụ bưu chính Iraq là gì khi Yusuf bin Umar là thống đốc?",4.000.000,4.000.000,1,1.0
"Cùng với Muawiyah, Abu Sufyan ibn Harb và Yazid ibn Abi Sufyan, những gì đáng chú ý Hồi giáo tham gia Trận Yarmouk?",Hind bint Utbah,Hind bint Utbah,1,1.0
Ai là người lãnh đạo Byzantine tại Trận Yarmouk?,Hoàng đế Heraclius,Heraclius,0,0.5
Những gì đã được nhóm phi Hồi giáo dưới Umayyads gọi là?,người Hồi giáo.,dhimmis,0,0.0
"Bên cạnh những lời chỉ trích nhận cho sử dụng phi Hồi giáo, lý do gì đáng chú ý đã làm một số người Hồi giáo chỉ trích Umayyads?",độc quyền của phi Hồi giáo sống trong nền văn minh đó.,không giảm thuế của những người cải sang đạo Hồi,0,0.1818181818181818
truyền thống Ả Rập tiêu đề được sử dụng bởi khalip là gì?,Muawiyah,Rasul khalifat Allah,0,0.0
Về những gì nhiệt độ là nhựa đường vận chuyển?,rào,150 ° C,0,0.0
các thuật ngữ tiếng Pháp cho nhựa đường tự nhiên là gì?,Syncrude và Syncrude,Asphalte,0,0.0
Những gì được gọi là nhựa đường bên ngoài nước Mỹ?,châu Âu.,bitum,0,0.0
nhóm gì thích bitum hạn thay vì nhựa đường?,dầu mỏ.,nhà địa chất,0,0.0
tên của tiền gửi lớn nhất thế giới của nhựa đường là gì?,bitumen,cát dầu Athabasca,0,0.0
Bao nhiêu phần trăm của sự phục hồi của nhựa đường là do các giếng dầu?,khoảng 65%,80%,0,0.0
Khi là bằng sáng chế người Anh đầu tiên cho việc sử dụng nhựa đường?,1834.,1834,0,0.0
Đối với những gì lý do nào được trải nhựa được sử dụng trong sàn của tòa nhà?,"tắm,",ẩm ướt,0,0.0
Ai đã thử nghiệm với các kỹ thuật khai thác nhựa đường để làm cho vận chuyển dễ dàng hơn?,.,Sidney ELL,0,0.0
Bao nhiêu bitum Canada đã được xuất khẩu sang thị trường Mỹ vào năm 2015?,75%,65%,0,0.0
Bao nhiêu phần trăm của nhựa đường được tìm thấy trong nhựa đường / nhũ tương nước?,70%,70%,1,1.0
Ở đâu tự nhiên xảy ra bitum trong đá được phát triển như một cổ phiếu thức ăn chăn nuôi để sản xuất dầu mỏ?,Canada.,"Alberta, Canada",0,0.0
không bitum tự nhiên của Canada bao gồm bao nhiêu diện tích?,"142.000 km vuông (55.000 sq mi),",140.000 km vuông,0,0.4444444444444444
tar than sử dụng trong lát đường là để làm gì?,"đá dăm đường dẫn đến sự từ đường băng,",binder,0,0.0
Ai được mô tả việc sử dụng nhựa đường và sân để tàu tar?,La Brea Tar Pits.,Pierre BELON,0,0.0
Nước nào có tiền gửi lớn nhất của nhựa đường?,Hoa Kỳ.,Canada,0,0.0
Ai thương nhân châu Âu đầu tiên nhìn thấy nhựa đường?,"4,000",Henry Kelsey,0,0.0
độ dày thông thường của mastic lây lan trên mái nhà là gì?,20 mm (0. 79 inch),20 mm,0,0.5714285714285715
phụ gia thô tổng hợp để Bitum gọi là gì?,"Syncrude,",synbit,0,0.0
sự pha trộn tiêu chuẩn thường được bán nhựa đường và dầu được đặt tên là gì?,Tây Canada Chọn.,Tây Canada Chọn,0,0.6666666666666666
Có gì nhiệt độ đã đặt cọc hữu cơ cần để tạo bitum qua thời gian rất dài?,nước nóng,50-150 ° C,0,0.0
"Khi trộn đất sét wit, những gì được gọi là bitum?",có dạng rắn hoặc nửa rắn của dầu mỏ.,asphaltum,0,0.0
sắc tố gì đã nghệ sĩ thế kỷ 19 sử dụng được coi là không thuận lợi?,19.,Bitum,0,0.0
Khi nào công ty Claridge của thanh?,năm 1838,1915,0,0.0
Có bao nhiêu nhà máy bê tông đang ở Mỹ?,"khoảng 4,000","4,000",0,0.6666666666666666
Có bao nhiêu tấn nhựa đường Ere sản xuất vào năm 1984?,"khoảng 4,000",40.000.000,0,0.0
các thiết lập trên toàn quốc hạn tiếp xúc của nhựa đường trong một khoảng thời gian 15 phút là gì?,giới hạn tiếp xúc Đề xuất (REL) của 5 mg / m3,5 mg / m3,0,0.5
Khi nào Nữ hoàng Victoria kết hôn?,"tháng Chín năm 1855,",1840,0,0.0
Khi được Victoria và Hoàng tử Albert kết hôn?,Eleven,1840,0,0.0
Làm thế nào mà Victoria mô tả thời thơ ấu của mình?,là việc chuẩn bị trẻ em làm vai trò người lớn.,"chứ không phải u sầu""",0,0.0
Ai là cực kỳ bảo vệ trên Victoria?,The Colonial Văn phòng Anh,mẹ,0,0.0
gây tê gì đã giúp cô sinh đứa con thứ tám của mình?,"thuốc gây mê mới , chloroform.",chloroform,0,0.0
tên của gây mê mới cho Victoria cho sự ra đời của Leopold là gì?,chloroform.,chloroform,0,0.0
gây tê mới được sử dụng cho việc sinh con trong thời gian Victoria là gì?,.,chloroform,0,0.0
tên của gây mê mới được sử dụng trong leopolds sinh là gì?,điều,chloroform,0,0.0
đã Victoria đổ lỗi cho ai để mối quan hệ nghèo của cô với mẹ cô ấy?,Melbourne,Conroy và Lehzen,0,0.0
đã Victoria đổ lỗi cho người cho các vấn đề giữa mình và nữ công tước?,King William không,Conroy và Lehzen,0,0.0
Ai mất trên hầu hết các nhiệm vụ của Victoria khi cô buồn mẹ cái chết của cô?,.,Albert,0,0.0
Albert là gì bệnh với?,Helicobacter pylori,rắc rối dạ dày mãn tính,0,0.0
Khi đã Albert chết vì bệnh tật của mình?,"ván,",ngày 14 tháng 12 1861,0,0.0
biệt danh của Victoria sau Alberts cái chết là gì?,"công chúa Beatrice,","góa phụ của Windsor""",0,0.0
Bao nhiêu tuổi là Gladstone vào năm 1892?,82 tuổi.,82,0,0.6666666666666666
Có gì triệt MP đã làm đối tượng Victoria để được bổ nhiệm vào nội các của Gladstone?,Victoria phản đối,Henry Labouchere,0,0.0
Ai đã Victoria bổ nhiệm để thay thế Gladstone?,Chúa Rosebery,Chúa Rosebery,1,1.0
Ai đã Victoria bổ nhiệm Thủ tướng Chính phủ sau khi Gladstone nghỉ hưu vào năm 1894?,Chúa Rosebery,Chúa Rosebery,1,1.0
Ai đã Victoria cử như succesor Gladstone không?,Chúa Rosebery,Chúa Rosebery,1,1.0
vị trí gì đã Victoria cử Lord Rosebery?,dự khuyết Chúa Thị trưởng,thủ tướng,0,0.0
Ai thay thế Chúa Rosebery năm sau cuộc hẹn của mình?,đổi.,Chúa Salisbury,0,0.0
Ai thay thế Chúa Rosenbery chỉ sau một năm của chính phủ?,đổi.,Chúa Salisbury,0,0.0
